id;sub_district_id;name;postal_code;created_at;updated_at
"75.05.03.2017";75.05.03;Iloheluma;96525;;
"75.05.03.2021";75.05.03;Ilodulunga;96525;;
"75.05.03.2023";75.05.03;Putiana;96525;;
"75.05.03.2024";75.05.03;Helumo;96525;;
"75.05.03.2025";75.05.03;Datahu;96525;;
"75.05.01.2003";75.05.01;Imana;96516;;
"75.05.01.2004";75.05.01;Bintana;96516;;
"75.05.01.2005";75.05.01;Buata;96516;;
"75.05.01.2006";75.05.01;Pinontoyonga;96516;;
"75.05.01.2007";75.05.01;Monggupo;96516;;
"75.05.01.2008";75.05.01;Kotajin;96516;;
"75.05.01.2011";75.05.01;Ilomata;96516;;
"75.05.01.2013";75.05.01;Iloheluma;96516;;
"75.05.01.2014";75.05.01;Wapalo;96516;;
"75.05.01.2015";75.05.01;Posono;96516;;
"75.05.01.2016";75.05.01;Sigaso;96516;;
"75.05.01.2017";75.05.01;Tombulilato;96516;;
"75.05.01.2018";75.05.01;Kotajin Utara;96516;;
"75.05.01.2019";75.05.01;Oluhuta;96516;;
"75.05.10.2001";75.05.10;Biau;96523;;
"75.05.10.2002";75.05.10;Omuto;96523;;
"75.05.10.2003";75.05.10;Luhuto;96523;;
"75.05.10.2004";75.05.10;Windu;96523;;
"75.05.10.2005";75.05.10;Topi;96523;;
"75.05.10.2006";75.05.10;Sembihinga;96523;;
"75.05.10.2007";75.05.10;Didingga;96523;;
"75.05.10.2008";75.05.10;Bualo;96523;;
"75.05.10.2009";75.05.10;Potanga;96523;;
"75.05.10.2010";75.05.10;Bohulo;96523;;
"75.05.06.2001";75.05.06;Gentuma;96513;;
"75.05.06.2002";75.05.06;Dumolodo;96513;;
"75.05.06.2003";75.05.06;Molonggota;96513;;
"75.05.06.2004";75.05.06;Ipilo;96513;;
"75.05.06.2005";75.05.06;Langke;96513;;
"75.05.06.2006";75.05.06;Pasalae;96513;;
"75.05.06.2007";75.05.06;Nanati Jaya;96513;;
"75.05.06.2008";75.05.06;Ketapang;96513;;
"75.05.06.2009";75.05.06;Motomingo;96513;;
"75.05.06.2010";75.05.06;Durian;96513;;
"75.05.06.2011";75.05.06;Bohusami;96513;;
"75.05.02.2001";75.05.02;Pontolo;96518;;
"75.05.02.2002";75.05.02;Molingkapoto;96518;;
"75.05.02.2003";75.05.02;Leboto;96518;;
"75.05.02.2004";75.05.02;Posso;96518;;
"75.05.02.2005";75.05.02;Titidu;96518;;
"75.05.02.2006";75.05.02;Moluo;96518;;
"75.05.02.2010";75.05.02;Mootinelo;96518;;
"75.05.02.2011";75.05.02;Bualemo;96518;;
"75.05.02.2013";75.05.02;Bulalo;96518;;
"75.05.02.2017";75.05.02;Katialada;96518;;
"75.05.02.2019";75.05.02;Ombulodata;96518;;
"75.05.02.2021";75.05.02;Alata Karya;96518;;
"75.05.02.2023";75.05.02;Cisadane;96518;;
"75.05.02.2024";75.05.02;Botuwombata;96518;;
"75.05.02.2025";75.05.02;Botungobungo;96518;;
"75.05.02.2026";75.05.02;Molingkapoto Selatan;96518;;
"75.05.02.2030";75.05.02;Pontolo Atas;96518;;
"75.05.02.2032";75.05.02;Masuru;96518;;
"75.05.09.2001";75.05.09;Monano;96526;;
"75.05.09.2002";75.05.09;Tudi;96526;;
"75.05.09.2003";75.05.09;Monas;96526;;
"75.05.09.2004";75.05.09;Dunu;96526;;
"75.05.09.2005";75.05.09;Garapia;96526;;
"75.05.09.2006";75.05.09;Sogu;96526;;
"75.05.09.2007";75.05.09;Pilohulata;96526;;
"75.05.09.2008";75.05.09;Mokonowu;96526;;
"75.05.09.2009";75.05.09;Tolitehuyu;96526;;
"75.05.09.2010";75.05.09;Zuriyati;96526;;
"75.05.08.2001";75.05.08;Ponelo;96517;;
"75.05.08.2002";75.05.08;Malambe;96517;;
"75.05.08.2003";75.05.08;Otiola;96517;;
"75.05.08.2004";75.05.08;Tihengo;96517;;
"75.05.04.2001";75.05.04;Bulontiyo Timur;96514;;
"75.05.04.2002";75.05.04;Bulontiyo Barat;96514;;
"75.05.04.2007";75.05.04;Buloila;96514;;
"75.05.04.2009";75.05.04;Kasia;96514;;
"75.05.04.2010";75.05.04;Kikia;96514;;
"75.05.04.2012";75.05.04;Tumba;96514;;
"75.05.04.2013";75.05.04;Mebongo;96514;;
"75.05.04.2014";75.05.04;Lelato;96514;;
"75.05.04.2016";75.05.04;Pulohenti;96514;;
"75.05.04.2019";75.05.04;Puncak Mandiri;96514;;
"75.05.04.2020";75.05.04;Hutakalo;96514;;
"75.05.11.2001";75.05.11;Deme Satu;96515;;
"75.05.11.2002";75.05.11;Buluwatu;96515;;
"75.05.11.2003";75.05.11;Dulukapa;96515;;
"75.05.11.2004";75.05.11;Deme Dua;96515;;
"75.05.11.2005";75.05.11;Buladu;96515;;
"75.05.11.2006";75.05.11;Hulawa;96515;;
"75.05.11.2007";75.05.11;Wubudu;96515;;
"75.05.11.2008";75.05.11;Bubalango;96515;;
"75.05.11.2009";75.05.11;Motiheluma;96515;;
"75.05.11.2010";75.05.11;Koluwoka;96515;;
"75.05.05.2001";75.05.05;Tolinggula Tengah;96524;;
"75.05.05.2002";75.05.05;Tolinggula Pantai;96524;;
"75.05.05.2003";75.05.05;Tolinggula Ulu;96524;;
"75.05.05.2006";75.05.05;Limbato;96524;;
"75.05.05.2007";75.05.05;Papulangi;96524;;
"75.05.05.2008";75.05.05;Molangga;96524;;
"75.05.05.2011";75.05.05;Cempaka Putih;96524;;
"75.05.05.2014";75.05.05;Tolite Jaya;96524;;
"75.05.05.2017";75.05.05;Ilomangga;96524;;
"75.05.05.2018";75.05.05;Ilotunggulo;96524;;
"75.05.07.2001";75.05.07;Dambalo;96512;;
"75.05.07.2002";75.05.07;Milango;96512;;
"75.05.07.2003";75.05.07;Jembatan Merah;96512;;
"75.05.07.2004";75.05.07;Bubode;96512;;
"75.05.07.2005";75.05.07;Leyao;96512;;
"75.05.07.2006";75.05.07;Molantadu;96512;;
"75.05.07.2007";75.05.07;Huidu Melito;96512;;
"75.05.07.2008";75.05.07;Bulango Raya;96512;;
"75.05.07.2009";75.05.07;Tanjung Karang;96512;;
"75.05.07.2010";75.05.07;Mutiara Laut;96512;;
"75.04.09.2001";75.04.09;Hulawa;96363;;
"75.04.09.2002";75.04.09;Karya Indah;96363;;
"75.04.09.2003";75.04.09;Taluduyunu;96363;;
"75.04.09.2004";75.04.09;Buntulia Utara;96363;;
"75.04.09.2005";75.04.09;Buntulia Tengah;96363;;
"75.04.09.2006";75.04.09;Taluduyunu Utara;96363;;
"75.04.09.2007";75.04.09;Sipatana;96363;;
"75.04.08.2001";75.04.08;Popaya;96361;;
"75.04.08.2002";75.04.08;Karya Baru;96361;;
"75.04.08.2003";75.04.08;Karangetan;96361;;
"75.04.08.2004";75.04.08;Padengo;96361;;
"75.04.08.2005";75.04.08;Hutamoputi;96361;;
"75.04.10.2001";75.04.10;Bulili;96364;;
"75.04.10.2002";75.04.10;Buntulia Barat;96364;;
"75.04.10.2003";75.04.10;Buntulia Selatan;96364;;
"75.04.10.2004";75.04.10;Duhiadaa;96364;;
"75.04.10.2005";75.04.10;Mekar Jaya;96364;;
"75.04.10.2006";75.04.10;Buntulia Jaya;96364;;
"75.04.10.2007";75.04.10;Padengo;96364;;
"75.04.10.2008";75.04.10;Mootilango;96364;;
"75.04.02.2001";75.04.02;Lemito;96468;;
"75.04.02.2002";75.04.02;Wonggarasi Barat;96468;;
"75.04.02.2004";75.04.02;Lomuli;96468;;
"75.04.02.2008";75.04.02;Lemito Utara;96468;;
"75.04.02.2009";75.04.02;Kenari;96468;;
"75.04.02.2010";75.04.02;Wonggarasi Tengah;96468;;
"75.04.02.2011";75.04.02;Suka Damai;96468;;
"75.04.02.2012";75.04.02;Babalonge;96468;;
"75.04.04.2003";75.04.04;Marisa Selatan;96365;;
"75.04.04.2004";75.04.04;Marisa Utara;96365;;
"75.04.04.2007";75.04.04;Teratai;96365;;
"75.04.04.2008";75.04.04;Pohuwato;96365;;
"75.04.04.2015";75.04.04;Botubilotahu;96365;;
"75.04.04.2016";75.04.04;Palopo;96365;;
"75.04.04.2017";75.04.04;Pohuwato Timur;96365;;
"75.04.04.2018";75.04.04;Bulangita;96365;;
"75.04.05.1001";75.04.05;Libuo;96362;;
"75.04.05.1002";75.04.05;Pentadu;96362;;
"75.04.05.1003";75.04.05;Siduan;96362;;
"75.04.05.2004";75.04.05;Bunuyo;96362;;
"75.04.05.2005";75.04.05;Sipayo;96362;;
"75.04.05.2006";75.04.05;Soginti;96362;;
"75.04.05.2010";75.04.05;Bumbulan;96362;;
"75.04.05.2012";75.04.05;Maleo;96362;;
"75.04.05.2013";75.04.05;Molamahu;96362;;
"75.04.05.2014";75.04.05;Buhu Jaya;96362;;
"75.04.05.2015";75.04.05;Kemiri;96362;;
"75.04.06.2001";75.04.06;Iloheluma;96366;;
"75.04.06.2002";75.04.06;Balayo;96366;;
"75.04.06.2003";75.04.06;Suka Makmur;96366;;
"75.04.06.2004";75.04.06;Manawa;96366;;
"75.04.06.2005";75.04.06;Dulomo;96366;;
"75.04.06.2006";75.04.06;Dudepo;96366;;
"75.04.01.2003";75.04.01;Torosiaje Jaya;96466;;
"75.04.01.2004";75.04.01;Popayato;96466;;
"75.04.01.2008";75.04.01;Telaga;96466;;
"75.04.01.2012";75.04.01;Torosiaje;96466;;
"75.04.01.2015";75.04.01;Bukit Tingki;96466;;
"75.04.01.2016";75.04.01;Tunas Harapan;96466;;
"75.04.01.2017";75.04.01;Trikora;96466;;
"75.04.01.2018";75.04.01;Dambalo;96466;;
"75.04.01.2019";75.04.01;Telaga Biru;96466;;
"75.04.01.2020";75.04.01;Bumi Bahari;96466;;
"75.04.13.2001";75.04.13;Dudewulo;96467;;
"75.04.13.2002";75.04.13;Tunas Jaya;96467;;
"75.04.13.2003";75.04.13;Padengo;96467;;
"75.04.13.2004";75.04.13;Molosifat;96467;;
"75.04.13.2005";75.04.13;Butungale;96467;;
"75.04.13.2006";75.04.13;Persatuan;96467;;
"75.04.13.2007";75.04.13;Molosifat Utara;96467;;
"75.04.12.2001";75.04.12;Milangodaa;96367;;
"75.04.12.2002";75.04.12;Londoun;96367;;
"75.04.12.2003";75.04.12;Marisa;96367;;
"75.04.12.2004";75.04.12;Tahele;96367;;
"75.04.12.2005";75.04.12;Bunto;96367;;
"75.04.12.2006";75.04.12;Maleo;96367;;
"75.04.12.2007";75.04.12;Kelapa Lima;96367;;
"75.04.03.2001";75.04.03;Motolohu;96469;;
"75.04.03.2002";75.04.03;Imbodu;96469;;
"75.04.03.2003";75.04.03;Manunggal Karya;96469;;
"75.04.03.2004";75.04.03;Sidorukun;96469;;
"75.04.03.2008";75.04.03;Sarimurni;96469;;
"75.04.03.2009";75.04.03;Huyula;96469;;
"75.04.03.2012";75.04.03;Omayuwa;96469;;
"75.04.03.2013";75.04.03;Ayula;96469;;
"75.04.03.2014";75.04.03;Patuhu;96469;;
"75.04.03.2015";75.04.03;Banuroja;96469;;
"75.04.03.2016";75.04.03;Pelambane;96469;;
"75.04.03.2017";75.04.03;Motolohu Selatan;96469;;
"75.04.03.2018";75.04.03;Sidowonge;96469;;
"75.04.07.2001";75.04.07;Pancakarsa I;96464;;
"75.04.07.2002";75.04.07;Pancakarsa Ii;96464;;
"75.04.07.2003";75.04.07;Makarti Jaya;96464;;
"75.04.07.2004";75.04.07;Kalimas;96464;;
"75.04.07.2005";75.04.07;Malango;96464;;
"75.04.07.2006";75.04.07;Puncak Jaya;96464;;
"75.04.07.2007";75.04.07;Tirto Asri;96464;;
"75.04.11.2001";75.04.11;Wanggarasi Timur;96465;;
"75.04.11.2002";75.04.11;Bukit Harapan;96465;;
"75.04.11.2003";75.04.11;Bohusami;96465;;
"75.04.11.2004";75.04.11;Lembah Permai;96465;;
"75.04.11.2005";75.04.11;Limbula;96469;;
"75.04.11.2006";75.04.11;Yipilo;96469;;
"75.04.11.2007";75.04.11;Tuweya;96469;;
"75.71.08.1001";75.71.08;Leato Utara;96119;;
"75.71.08.1002";75.71.08;Leato Selatan;96119;;
"75.71.08.1003";75.71.08;Talumolo;96118;;
"75.71.08.1004";75.71.08;Botu;96118;;
"75.71.08.1005";75.71.08;Bugis;96112;;
"75.71.04.1001";75.71.04;Huangobotu;96138;;
"75.71.04.1002";75.71.04;Libuo;96135;;
"75.71.04.1003";75.71.04;Tomulabutao;96139;;
"75.71.04.1004";75.71.04;Tuladenggi ;96137;;
"75.71.04.1005";75.71.04;Tomulabutao Selatan;96139;;
"75.71.09.1001";75.71.09;Tanjung Kramat;96111;;
"75.71.09.1002";75.71.09;Pohe;96117;;
"75.71.09.1003";75.71.09;Tenda;96117;;
"75.71.09.1004";75.71.09;Donggala;96116;;
"75.71.09.1005";75.71.09;Siendeng;96111;;
"75.71.01.1001";75.71.01;Dembe I;96131;;
"75.71.01.1002";75.71.01;Lekobalo;96131;;
"75.71.01.1003";75.71.01;Pilolodaa;96132;;
"75.71.01.1004";75.71.01;Buliide;96133;;
"75.71.01.1005";75.71.01;Tenilo;96133;;
"75.71.01.1006";75.71.01;Molosipat W;96134;;
"75.71.01.1008";75.71.01;Buladu;96136;;
"75.71.02.1010";75.71.02;Biawao;96111;;
"75.71.02.1012";75.71.02;Biawu;96111;;
"75.71.02.1013";75.71.02;Limba B;96115;;
"75.71.02.1019";75.71.02;Limba U I;96115;;
"75.71.02.1020";75.71.02;Limba U Ii;96115;;
"75.71.06.1001";75.71.06;Wumialo;96128;;
"75.71.06.1002";75.71.06;Dulalowo;96128;;
"75.71.06.1003";75.71.06;Liluwo;96129;;
"75.71.06.1004";75.71.06;Pulubala;96127;;
"75.71.06.1005";75.71.06;Paguyaman;96129;;
"75.71.06.1006";75.71.06;Dulalowo Timur;96128;;
"75.71.05.1003";75.71.05;Heledulaa Utara;96119;;
"75.71.05.1004";75.71.05;Heledulaa Selatan;96114;;
"75.71.05.1005";75.71.05;Ipilo;96112;;
"75.71.05.1008";75.71.05;Moodu;96113;;
"75.71.05.1009";75.71.05;Padebuolo;96113;;
"75.71.05.1011";75.71.05;Tamalate;96113;;
"75.71.03.1003";75.71.03;Dembe Ii;96121;;
"75.71.03.1004";75.71.03;Wongkaditi Timur ;96122;;
"75.71.03.1005";75.71.03;Wongkaditi Barat ;96122;;
"75.71.03.1010";75.71.03;Dulomo Selatan;96123;;
"75.71.03.1014";75.71.03;Dulomo Utara;96123;;
"75.71.03.1015";75.71.03;Dembe Jaya;96121;;
"75.71.07.1001";75.71.07;Tanggikiki;96126;;
"75.71.07.1002";75.71.07;Tapa;96125;;
"75.71.07.1003";75.71.07;Bulotadaa Barat;96124;;
"75.71.07.1004";75.71.07;Bulotadaa Timur;96121;;
"75.71.07.1005";75.71.07;Molosipat U ;96126;;
"15.04.07.1004";15.04.07;Bajubang;36615;;
"15.04.07.2001";15.04.07;Bungku;36615;;
"15.04.07.2002";15.04.07;Pompa Air;36615;;
"15.04.07.2003";15.04.07;Ladang Peris;36615;;
"15.04.07.2005";15.04.07;Penerokan;36615;;
"15.04.07.2006";15.04.07;Petajen;36615;;
"15.04.07.2007";15.04.07;Batin;36615;;
"15.04.07.2008";15.04.07;Mekar Jaya;36615;;
"15.04.07.2009";15.04.07;Sungkai;36615;;
"15.04.07.2010";15.04.07;Mekar Sari Nes;36615;;
"15.04.04.1003";15.04.04;Durian Luncuk;36656;;
"15.04.04.1012";15.04.04;Muara Jangga;36656;;
"15.04.04.2001";15.04.04;Jelutih;36656;;
"15.04.04.2002";15.04.04;Olak Besar;36656;;
"15.04.04.2004";15.04.04;Aur Gading;36656;;
"15.04.04.2005";15.04.04;Paku Aji;36656;;
"15.04.04.2006";15.04.04;Hajran;36656;;
"15.04.04.2007";15.04.04;Mata Gual;36656;;
"15.04.04.2008";15.04.04;Jangga;36656;;
"15.04.04.2009";15.04.04;Koto Boyo;36656;;
"15.04.04.2010";15.04.04;Simpang Karmeo;36656;;
"15.04.04.2011";15.04.04;Karmeo;36656;;
"15.04.04.2013";15.04.04;Jangga Baru;36656;;
"15.04.04.2014";15.04.04;Terentang Baru;36656;;
"15.04.04.2015";15.04.04;Bulian Baru;36656;;
"15.04.04.2016";15.04.04;Simpang Jelutih;36656;;
"15.04.04.2017";15.04.04;Simpang Aur Gading;36656;;
"15.04.08.1008";15.04.08;Terusan;36655;;
"15.04.08.2001";15.04.08;Bulian Jaya;36655;;
"15.04.08.2002";15.04.08;Tidar Kuranji;36655;;
"15.04.08.2003";15.04.08;Kehidupan Baru;36655;;
"15.04.08.2004";15.04.08;Bukit Sari;36655;;
"15.04.08.2005";15.04.08;Karya Mukti;36655;;
"15.04.08.2006";15.04.08;Terusan;36655;;
"15.04.08.2007";15.04.08;Danau Embat;36655;;
"15.04.06.1014";15.04.06;Simpang S. Rengas;36652;;
"15.04.06.2001";15.04.06;Batu Sawar;36652;;
"15.04.06.2002";15.04.06;Peninjauan;36652;;
"15.04.06.2003";15.04.06;Teluk Leban;36652;;
"15.04.06.2004";15.04.06;Kampung Baru;36652;;
"15.04.06.2005";15.04.06;Rengas Ix;36652;;
"15.04.06.2006";15.04.06;Kembang Seri;36652;;
"15.04.06.2007";15.04.06;Buluh Kasab;36652;;
"15.04.06.2008";15.04.06;Tebing Tinggi;36652;;
"15.04.06.2009";15.04.06;Olak Kemang;36652;;
"15.04.06.2010";15.04.06;Padang Kelapo;36652;;
"15.04.06.2011";15.04.06;Sungai Lingkar;36652;;
"15.04.06.2012";15.04.06;Sungai Ruan Ulu;36652;;
"15.04.06.2013";15.04.06;Sungai Ruan Ilir;36652;;
"15.04.06.2015";15.04.06;Rawa Mekar;36652;;
"15.04.06.2016";15.04.06;Mekar Sari;36652;;
"15.04.06.2017";15.04.06;Kembang Seri Baru;36652;;
"15.04.01.1001";15.04.01;Kembang Paseban;36654;;
"15.04.01.2002";15.04.01;Sengkati Kecil;36654;;
"15.04.01.2003";15.04.01;Sengkati Gedang;36654;;
"15.04.01.2004";15.04.01;Sengkati Baru;36654;;
"15.04.01.2005";15.04.01;Kembang Tanjung;36654;;
"15.04.01.2006";15.04.01;Mersam;36654;;
"15.04.01.2007";15.04.01;Benteng Rendah;36654;;
"15.04.01.2008";15.04.01;Sungai Puar;36654;;
"15.04.01.2009";15.04.01;Rantau Gedang;36654;;
"15.04.01.2010";15.04.01;Pematang Gadung;36654;;
"15.04.01.2011";15.04.01;Teluk Melintang;36654;;
"15.04.01.2012";15.04.01;Bukit Harapan;36654;;
"15.04.01.2013";15.04.01;Belanti Jaya;36654;;
"15.04.01.2014";15.04.01;Tapah Sari;36654;;
"15.04.01.2015";15.04.01;Bukit Kemuning;36654;;
"15.04.01.2016";15.04.01;Simpang Rantau Gedang;36654;;
"15.04.01.2017";15.04.01;Tanjung Putra;36654;;
"15.04.01.2018";15.04.01;Sengkati Mudo;36654;;
"15.04.03.1001";15.04.03;Muara Bulian;36613;;
"15.04.03.1002";15.04.03;Teratai;36612;;
"15.04.03.1003";15.04.03;Sridadi;36614;;
"15.04.03.1004";15.04.03;Pasar Baru;36611;;
"15.04.03.1005";15.04.03;Rengas Condong;36611;;
"15.04.03.2006";15.04.03;Pasar Terusan;36611;;
"15.04.03.2007";15.04.03;Simpang Terusan;36611;;
"15.04.03.2008";15.04.03;Malapari;36611;;
"15.04.03.2009";15.04.03;Napal Sisik;36611;;
"15.04.03.2010";15.04.03;Rambahan;36612;;
"15.04.03.2011";15.04.03;Olak;36611;;
"15.04.03.2012";15.04.03;Muaro Singoan;36611;;
"15.04.03.2013";15.04.03;Aro;36611;;
"15.04.03.2014";15.04.03;Rantau Puri;36611;;
"15.04.03.2015";15.04.03;Sungai Baung;36611;;
"15.04.03.2016";15.04.03;Bajubang Laut;36611;;
"15.04.03.2017";15.04.03;Singkawang;36611;;
"15.04.03.2018";15.04.03;Tenam;36611;;
"15.04.03.2019";15.04.03;Sungai Buluh;36611;;
"15.04.03.2020";15.04.03;Kilangan;36611;;
"15.04.03.2021";15.04.03;Pelayangan;36611;;
"15.04.02.1001";15.04.02;Kampung Baru;36653;;
"15.04.02.1002";15.04.02;Pasar Muara Tembesi;36653;;
"15.04.02.2003";15.04.02;Jebak;36653;;
"15.04.02.2004";15.04.02;Ampelu;36653;;
"15.04.02.2005";15.04.02;Rambutan Masam;36653;;
"15.04.02.2006";15.04.02;Rantau Kapas Mudo;36653;;
"15.04.02.2007";15.04.02;Rantau Kapas Tuo;36653;;
"15.04.02.2008";15.04.02;Sungai Pulai;36653;;
"15.04.02.2009";15.04.02;Pulau;36653;;
"15.04.02.2010";15.04.02;Tanjung Marwo;36653;;
"15.04.02.2011";15.04.02;Suka Ramai;36653;;
"15.04.02.2012";15.04.02;Ampelu Mudo;36653;;
"15.04.02.2013";15.04.02;Pelayangan;36653;;
"15.04.02.2015";15.04.02;Pematang Lima Suku;36653;;
"15.04.05.1002";15.04.05;Jembatan Mas;36657;;
"15.04.05.2001";15.04.05;Tebing Tinggi;36657;;
"15.04.05.2003";15.04.05;Serasah;36657;;
"15.04.05.2004";15.04.05;Lubuk Ruso;36657;;
"15.04.05.2005";15.04.05;Kuap;36657;;
"15.04.05.2006";15.04.05;Senaning;36657;;
"15.04.05.2007";15.04.05;Kubu Kandang;36657;;
"15.04.05.2008";15.04.05;Ture;36657;;
"15.04.05.2009";15.04.05;Pulau Betung;36657;;
"15.04.05.2010";15.04.05;Lopak Aur;36657;;
"15.04.05.2011";15.04.05;Selat;36657;;
"15.04.05.2012";15.04.05;Teluk;36657;;
"15.04.05.2013";15.04.05;Pulau Raman;36657;;
"15.04.05.2014";15.04.05;Kaos;36657;;
"15.04.05.2015";15.04.05;Simpang Kubu Kandang;36657;;
"15.04.05.2016";15.04.05;Awin;36657;;
"15.04.05.2017";15.04.05;Olak Rambahan;36657;;
"15.04.05.2019";15.04.05;Teluk Ketapang;36657;;
"15.04.05.2020";15.04.05;Kampung Pulau;36657;;
"15.08.15.2001";15.08.15;Pelayang;37254;;
"15.08.15.2002";15.08.15;Peninjau;37254;;
"15.08.15.2003";15.08.15;Talang Selungko;37254;;
"15.08.15.2004";15.08.15;Pulau Kerakap;37254;;
"15.08.15.2005";15.08.15;Seberang Jaya;37254;;
"15.08.11.1001";15.08.11;Manggis;37211;;
"15.08.11.1003";15.08.11;Bungo Taman Agung;37211;;
"15.08.11.1004";15.08.11;Sungai Binjai;37211;;
"15.08.11.2002";15.08.11;Lubuk Benteng;37211;;
"15.08.11.2005";15.08.11;Air Gemuruh;37211;;
"15.08.11.2006";15.08.11;Purwo Bakti;37211;;
"15.08.11.2007";15.08.11;Sarana Jaya;37211;;
"15.08.11.2008";15.08.11;Teluk Panjang;37211;;
"15.08.14.2001";15.08.14;Muara Buat;37260;;
"15.08.14.2002";15.08.14;Buat;37260;;
"15.08.14.2003";15.08.14;Laman Panjang;37260;;
"15.08.14.2004";15.08.14;Karak Apung;37260;;
"15.08.14.2005";15.08.14;Timbolasi;37260;;
"15.08.14.2006";15.08.14;Senamat Ulu;37260;;
"15.08.14.2007";15.08.14;Aur Cino;37260;;
"15.08.14.2008";15.08.14;Lubuk Beringin;37260;;
"15.08.14.2009";15.08.14;Sungai Telang;37260;;
"15.08.10.2001";15.08.10;Tanjung Menanti;37210;;
"15.08.10.2002";15.08.10;Babeko;37210;;
"15.08.10.2003";15.08.10;Sepunggur;37210;;
"15.08.10.2004";15.08.10;Simpang Bebeko;37210;;
"15.08.10.2005";15.08.10;Suka Makmur;37210;;
"15.08.10.2006";15.08.10;Tuo Sepunggur;37210;;
"15.08.12.1001";15.08.12;Sungai Pinang;37212;;
"15.08.12.1002";15.08.12;Sungai Kerjan;37212;;
"15.08.12.2003";15.08.12;Talang Pantai;37212;;
"15.08.12.2004";15.08.12;Sungai Arang;37212;;
"15.08.12.2005";15.08.12;Pulau Pekan;37212;;
"15.08.04.2001";15.08.04;Tanjung Belit;37256;;
"15.08.04.2002";15.08.04;Rantau Ikil;37256;;
"15.08.04.2003";15.08.04;Pulau Jelmu;37256;;
"15.08.04.2004";15.08.04;Sirih Sekapur;37256;;
"15.08.04.2005";15.08.04;Ujung Tanjung;37256;;
"15.08.04.2007";15.08.04;Jumbak;37256;;
"15.08.04.2009";15.08.04;Rantau Panjang;37256;;
"15.08.04.2013";15.08.04;Talang Pamesun;37256;;
"15.08.04.2014";15.08.04;Baru Balai Panjang;37256;;
"15.08.04.2015";15.08.04;Sirih Sekapur Perkembangan;37256;;
"15.08.16.2001";15.08.16;Tepian Danto;37257;;
"15.08.16.2002";15.08.16;Aur Gading;37257;;
"15.08.16.2003";15.08.16;Pulau Batu;37257;;
"15.08.16.2004";15.08.16;Sari Mulya;37257;;
"15.08.16.2005";15.08.16;Bukit Sari;37257;;
"15.08.16.2006";15.08.16;Lubuk Tenam;37257;;
"15.08.16.2007";15.08.16;Kuamang;37257;;
"15.08.07.2001";15.08.07;Tanjung Bungo;37213;;
"15.08.07.2002";15.08.07;Tuo Lbk. Mengkuang;37213;;
"15.08.07.2003";15.08.07;Pauh Agung;37213;;
"15.08.07.2004";15.08.07;Tuo Limbur;37213;;
"15.08.07.2005";15.08.07;Renah Sungai Besar;37213;;
"15.08.07.2006";15.08.07;Muaro Tebo Pandak;37213;;
"15.08.07.2007";15.08.07;Rantau Tipu;37213;;
"15.08.07.2008";15.08.07;Baru Lbk. Mengkuang;37213;;
"15.08.07.2009";15.08.07;Lbk. Tanah Terban;37213;;
"15.08.07.2010";15.08.07;Pemunyian;37213;;
"15.08.07.2011";15.08.07;Renah Sungai Ipuh;37213;;
"15.08.07.2012";15.08.07;Tebo Jaya;37213;;
"15.08.07.2013";15.08.07;Sekar Mengkuang;37213;;
"15.08.07.2014";15.08.07;Limbur Baru;37213;;
"15.08.08.2001";15.08.08;Mangun Jayo;37216;;
"15.08.08.2002";15.08.08;Tanjung Agung;37216;;
"15.08.08.2003";15.08.08;Tebat;37216;;
"15.08.08.2004";15.08.08;Baru Pusat Jalo;37216;;
"15.08.08.2005";15.08.08;Bedaro;37216;;
"15.08.08.2006";15.08.08;Tebing Tinggi;37216;;
"15.08.08.2007";15.08.08;Datar;37216;;
"15.08.08.2008";15.08.08;Suka Jaya;37216;;
"15.08.08.2009";15.08.08;Pekan Jum'at;37216;;
"15.08.03.1006";15.08.03;Tanjung Gedang;37214;;
"15.08.03.1007";15.08.03;Bungo Timur;37214;;
"15.08.03.1008";15.08.03;Bungo Barat;37214;;
"15.08.03.1022";15.08.03;Jaya Setia;37214;;
"15.08.03.1023";15.08.03;Batang Bungo;37214;;
"15.08.06.2001";15.08.06;Baru Pelepat;37262;;
"15.08.06.2002";15.08.06;Dwi Karya Bakti;37262;;
"15.08.06.2003";15.08.06;Rantau Keloyang;37262;;
"15.08.06.2004";15.08.06;Balai Jaya;37262;;
"15.08.06.2005";15.08.06;Rantel;37262;;
"15.08.06.2006";15.08.06;Senamat;37262;;
"15.08.06.2007";15.08.06;Sungai Beringin;37262;;
"15.08.06.2008";15.08.06;Sungai Gurun;37262;;
"15.08.06.2009";15.08.06;Batu Kerbau;37262;;
"15.08.06.2010";15.08.06;Gapura Suci;37262;;
"15.08.06.2011";15.08.06;Mulya Bakti;37262;;
"15.08.06.2012";15.08.06;Mulya Jaya;37262;;
"15.08.06.2013";15.08.06;Cilodang;37262;;
"15.08.06.2014";15.08.06;Bukit Telago;37262;;
"15.08.06.2015";15.08.06;Sekampil;37262;;
"15.08.09.2001";15.08.09;Koto Jayo;37252;;
"15.08.09.2002";15.08.09;Danau;37252;;
"15.08.09.2003";15.08.09;Muara Kuamang;37252;;
"15.08.09.2004";15.08.09;Lubuk;37252;;
"15.08.09.2005";15.08.09;Purwosari;37252;;
"15.08.09.2006";15.08.09;Lembah Kuamang;37252;;
